Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Tyrell Adams,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,,Texans,2018
Johnson Bademosi,,Q,,,,,,,,,,,,,,,,,,Texans,2018
Jadeveon Clowney,,Q,,,,,,,Q,,,,,,,,,,,Texans,2018
Sammie Coates,Q,Q,Q,,,,,,,,Q,,,,,,,,,Texans,2018
Dylan Cole,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,Texans,2018
Aaron Colvin,,,,,O,O,O,O,Q,Q,,,,,,,,,,Texans,2018
Keke Coutee,Q,Q,Q,,Q,,,O,Q,Q,,Q,Q,Q,Q,Q,,,,Texans,2018
Christian Covington,,Q,,,,,,,,,,,,,,,,,,Texans,2018
Zach Cunningham,,,,,,,,,O,Q,,,,,,,24,RILB,668261,Texans,2018
Brandon Dunn,,,,,,,,,,,,,,,Q,Q,26,NT,790000,Texans,2018
Duke Ejiofor,Q,Q,,,,,,,,Q,Q,,,,,,,,,Texans,2018
Bruce Ellington,,,,IR,IR,IR,IR,IR,IR,,IR,,,IR,IR,IR,,,,Texans,2018
D'Onta Foreman,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,,,,Texans,2018
Will Fuller,Q,Q,,,Q,,,,IR,IR,IR,IR,IR,IR,IR,IR,24,WR,1378028,Texans,2018
Zach Fulton,,,,,,,Q,O,,,Q,,O,Q,,,27,RG,1500000,Texans,2018
Matthew Godin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Texans,2018
Ryan Griffin,,,,,,,O,O,,,,,,,,,28,TE,2250000,Texans,2018
Andre Hal,IR,IR,IR,IR,IR,IR,,O,Q,,,,,Q,,,,,,Texans,2018
Ben Heeney,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Texans,2018
Seantrel Henderson,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Texans,2018
DeAndre Hopkins,,Q,,Q,,,,,,,,,,,Q,,,,,Texans,2018
Kevin Johnson,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Texans,2018
Johnathan Joseph,,,,,,,,,Q,Q,,,Q,,Q,Q,34,LCB,2400000,Texans,2018
Senio Kelemete,,,,,,,,,,,Q,,,,Q,,28,LG,1250000,Texans,2018
Jermaine Kelly Jr.,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Texans,2018
Lamar Miller,,,,,Q,,,,,,,,,,Q,,,,,Texans,2018
Brian Peters,,,,,O,O,O,O,,,,,,,,,,,,Texans,2018
Jevoni Robinson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Texans,2018
Brennan Scarlett,,,,,,,,,,,,,Q,IR,IR,IR,,,,Texans,2018
Jordan Thomas,,,Q,,,,,,,,,,,,,,22,TE,480000,Texans,2018
Michael Tyson,,,,,,,,,,,,,,,O,,,,,Texans,2018
Deshaun Watson,,,,,,Q,,,,,,,,,,,,,,Texans,2018
J.J. Watt,,,,,,,,,,,,Q,,,,,,,,Texans,2018
Kayvon Webster,O,O,O,Q,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,,,,Texans,2018
Shareece Wright,,,,Q,,,O,O,,,,,,,,,,,,Texans,2018
