Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Davante Adams,,,,,Q,,,,,,,,,,O,O,,,,Packers,2017
Montravius Adams,IR,Q,,IR,IR,IR,IR,,,IR,,IR,,IR,,,,,,Packers,2017
David Bakhtiari,,Q,D,D,Q,Q,,,,,,,,,,,26.0,LT,775000.0,Packers,2017
Don Barclay,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,IR,IR,IR,,,,Packers,2017
Martellus Bennett,,,,,,,,D,,,,,,,,,30.0,TE,900000.0,Packers,2017
Vince Biegel,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,,Packers,2017
Kentrell Brice,,Q,D,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Packers,2017
Ahmad Brooks,,D,,,Q,D,O,D,Q,Q,,Q,,,,,,,,Packers,2017
Bryan Bulaga,Q,Q,Q,D,Q,Q,,,IR,O,IR,IR,IR,IR,IR,IR,28.0,rt,5400000.0,Packers,2017
Morgan Burnett,,,,,,O,O,,O,O,Q,,,,,,28.0,SS,4750000.0,Packers,2017
Kenny Clark,,,,,,,,,,,D,Q,,,,,22.0,NT,875529.0,Packers,2017
Randall Cobb,,,D,,,,,,,,,,,,,,27.0,WR,8600000.0,Packers,2017
Mike Daniels,,Q,D,Q,Q,,,,,,,,,,,,,,,Packers,2017
Quinton Dial,,,,,,,,D,O,Q,,,Q,,,,,,,Packers,2017
Jahri Evans,,,,,,,,,,,,,,,Q,O,34.0,RG,1150000.0,Packers,2017
Brett Goode,,,,IR,IR,IR,IR,IR,IR,,,,,,,,,,,Packers,2017
Antwan Goodley,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Packers,2017
Demetri Goodson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,O,IR,,,,Packers,2017
Davon House,,,D,O,Q,Q,Q,,,,,,D,O,Q,,28.0,LCB,1500000.0,Packers,2017
Aaron Jones,,,,,,,,,,O,O,Q,,,,O,,,,Packers,2017
Kevin King,,,,,,D,,,,Q,Q,IR,IR,IR,IR,IR,22.0,rcb,465000.0,Packers,2017
Clay Matthews,,,,,,,,,,,Q,Q,,,Q,Q,31.0,LOLB,10100000.0,Packers,2017
Devante Mays,,,,,,,,,,,Q,,,,,,,,,Packers,2017
Ty Montgomery,,,,,D,Q,,,,IR,IR,O,IR,IR,IR,IR,24.0,rb,625000.0,Packers,2017
Kyle Murphy,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Packers,2017
Jordy Nelson,,,Q,,,,,,,,,,,,,O,32.0,WR,8250000.0,Packers,2017
Taybor Pepper,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Packers,2017
Nick Perry,,,D,Q,,,,,,,,,Q,Q,IR,O,27.0,ROLB,1300000.0,Packers,2017
Damarious Randall,,,,,,,Q,Q,,,,,,,,Q,25.0,RCB,1154612.0,Packers,2017
Aaron Rodgers,,,,,,,IR,IR,IR,IR,IR,IR,IR,,IR,IR,34.0,qb,12550000.0,Packers,2017
Richard Rodgers,,,,,,,,,,,,,,,,O,,,,Packers,2017
Quinten Rollins,,,,,Q,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Packers,2017
Jake Ryan,,,D,,,,,,,,,,,Q,,,25.0,LILB,615000.0,Packers,2017
Beau Sandland,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Packers,2017
Jason Spriggs,,IR,IR,IR,IR,IR,IR,IR,IR,,,,,Q,,IR,23.0,rt,677468.0,Packers,2017
Lane Taylor,,,,,,,D,Q,,,,,,,,,28.0,LG,2250000.0,Packers,2017
Joe Thomas,,,,,O,O,O,O,Q,,,,,,,,,,,Packers,2017
Herb Waters,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Packers,2017
