Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Terrence Brooks,,,,,,,,,D,,,,,,,,,,,Jets,2017
Brandin Bryant,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Juston Burris,,,,,Q,,,,,,,O,,,,,,,,Jets,2017
Bruce Carter,,O,,,,,,,,,,,O,,,,,,,Jets,2017
Jeremy Clark,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,Jets,2017
Xavier Coleman,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Dylan Donahue,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Kony Ealy,,,,,O,,,,,,,,,,,Q,,,,Jets,2017
Quincy Enunwa,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Brisly Estime,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Matt Forte,,,,O,O,,,,,O,Q,Q,Q,Q,Q,Q,32.0,rb,4000000.0,Jets,2017
Chris Gragg,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Jonotthan Harrison,,O,,,,,,,,Q,,,,,,,,,,Jets,2017
Anthony Johnson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,IR,IR,,,,,Jets,2017
Bryson Keeton,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Jordan Leggett,,O,D,O,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Corey Lemonier,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Josh Martin,,,,D,O,,,,,,,,,,,,26.0,LOLB,1550000.0,Jets,2017
Lorenzo Mauldin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Josh McCown,,,,,,,,,,,,,,IR,IR,IR,38.0,QB,3000000.0,Jets,2017
Doug Middleton,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Rontez Miles,O,O,D,,,,,,,,,,,,,,,,,Jets,2017
Brian Parker,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Quinton Patton,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Charone Peake,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Darryl Roberts,,,,,O,,,,,,,,,,,,,,,Jets,2017
Edmond Robinson,,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Austin Seferian-Jenkins,,,,,,,,,,,,,,,,D,25.0,TE,936690.0,Jets,2017
Brandon Shell,,,,D,,,,O,D,,,,,,,O,25.0,RT,540000.0,Jets,2017
Buster Skrine,,,,,,,,O,,,,,,,,,28.0,LCB,6000000.0,Jets,2017
Devin Smith,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
ArDarius Stewart,,,,,,,,,,Q,,,,,,,,,,Jets,2017
Ed Stinson,,,,,,,,,,O,,,,,,,,,,Jets,2017
Lawrence Thomas,,,,,,,,,O,,,,,,,,,,,Jets,2017
Eric Tomlinson,,O,O,,,,,,,,,,,,,,25.0,TE,540000.0,Jets,2017
Corey White,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Jets,2017
Muhammad Wilkerson,,,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,O,,,28.0,RDE,14750000.0,Jets,2017
Brian Winters,,,O,,,,,,,Q,Q,Q,Q,Q,IR,IR,26.0,RG,1000000.0,Jets,2017
