Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Jonathan Allen,,O,Q,,,,,,,,,,,,,,24.0,LDE,1519216.0,WFT,2019
Jordan Brailford,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Caleb Brantley,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Landon Collins,,,,,,,,,,,,,,,Q,O,25.0,SS,1000000.0,WFT,2019
Jerome Cunningham,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Vernon Davis,,,,,O,O,O,O,O,O,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Quinton Dunbar,,Q,Q,,,,,,,,,,,Q,O,IR,27.0,CB,3000000.0,WFT,2019
Casey Dunn,IR,IR,IR,IR,,,,,,,,,,,,,,,,WFT,2019
Deshazor Everett,,,,,,O,O,O,O,Q,,,O,IR,IR,IR,,,,WFT,2019
Matt Flanagan,IR,,,,,,,,,,,,,,,,,,,WFT,2019
Reuben Foster,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Derrius Guice,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,IR,IR,IR,,,,WFT,2019
Josh Harvey-Clemons,,,,,O,O,O,O,,,,,,,,,,,,WFT,2019
Dwayne Haskins,,,,,,,,,,,,,,,,O,22.0,qb,495000.0,WFT,2019
Myles Humphrey,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Danny Johnson,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,IR,,,,WFT,2019
Case Keenum,,,,,Q,,,,O,,,,,,,,31.0,QB,3500000.0,WFT,2019
Ryan Kerrigan,,,,,,,,,,,,O,,IR,IR,IR,31.0,ROLB,10500000.0,WFT,2019
Bryce Love,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Wes Martin,,,,,,O,O,O,,,,,,,,,23.0,rg,495000.0,WFT,2019
Colt McCoy,O,O,O,,,,,,,,,,,,,,,,,WFT,2019
Cassanova McKinzy,Q,,O,,,,,,,,,,,,,,,,,WFT,2019
Terry McLaurin,,,,Q,Q,,,,,,,,,,,O,24.0,WR,495000.0,WFT,2019
Fabian Moreau,O,D,,,,,,,,,,,,Q,D,IR,25.0,db,684000.0,WFT,2019
Jimmy Moreland,,,,,,,,,,,,,,,IR,IR,24.0,rcb,495000.0,WFT,2019
Montae Nicholson,,,,,,,,Q,O,Q,,,,Q,,IR,24.0,FS,645000.0,WFT,2019
Da'Ron Payne,,,,,,,,,,,D,Q,,,,,22.0,NT,1135380.0,WFT,2019
Donald Penn,,,,,,Q,,,,,,,,,,,36.0,LT,1030000.0,WFT,2019
Trey Quinn,,,,,,,,,,,,,O,O,IR,IR,24.0,wr,570000.0,WFT,2019
Jordan Reed,Q,O,O,O,O,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Paul Richardson,,,,,,,,,,O,,O,O,IR,IR,IR,27.0,wr,5000000.0,WFT,2019
Dominique Rodgers-Cromartie,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Chase Roullier,,,,O,Q,,,,,,,,,,,,26.0,C,645000.0,WFT,2019
Brandon Scherff,,,,Q,O,,,,,,,,,Q,IR,IR,,,,WFT,2019
Tim Settle,,,,,,,,,,O,,,,,,,,,,WFT,2019
Alex Smith,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,PUP,,,,WFT,2019
Greg Stroman,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Chris Thompson,,,,,,,O,O,O,O,Q,Q,,,,,,,,WFT,2019
Trent Williams,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
Shaun Wilson,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,WFT,2019
Josh Woodrum,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,WFT,2019
