Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Isa Abdul-Quddus,,,,,,Q,,Q,Q,Q,,,Q,Q,Q,IR,27.0,SS,2583333.0,Dolphins,2016
Jay Ajayi,O,,,,,,,,,,,,,,,Q,,,,Dolphins,2016
Kiko Alonso,,,,Q,,,,,,,,Q,D,Q,Q,,26.0,MLB,991418.0,Dolphins,2016
Jermon Bushrod,,,,Q,,,,Q,Q,Q,,Q,,Q,Q,,32.0,RG,1437500.0,Dolphins,2016
Jordan Cameron,,Q,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2016
Leonte Carroo,,,,,,,,,Q,,,,,,,,,,,Dolphins,2016
Chimdi Chekwa,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2016
Chris Culliver,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2016
Kenyan Drake,,,,,,,,,,,Q,Q,Q,,,,,,,Dolphins,2016
Ifo Ekpre-Olomu,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2016
Terrence Fede,Q,,,,,,,,,,,,,,,,,,,Dolphins,2016
Arian Foster,,Q,O,O,D,Q,Q,,,,,,,,,,,,,Dolphins,2016
MarQueis Gray,,,,,,Q,,,Q,,,,,,,,27.0,TE,675000.0,Dolphins,2016
Xavien Howard,,Q,Q,Q,O,O,O,O,O,O,D,D,Q,,,,23.0,rcb,1114189.0,Dolphins,2016
Mike Hull,,,,,,,,,,Q,,,,,,,,,,Dolphins,2016
Jason Jones,,,Q,Q,,,,,,Q,,,,,,,30.0,rdt,1502188.0,Dolphins,2016
Reshad Jones,,,,Q,,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,28.0,FS,8202942.0,Dolphins,2016
Dion Jordan,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2016
Jarvis Landry,,,,Q,,,,,Q,Q,Q,,,,,,,,,Dolphins,2016
Tony Lippett,,,,,,,Q,,,,,,,,,,24.0,RCB,578691.0,Dolphins,2016
Byron Maxwell,,,,,,,,,,,,,,,D,D,28.0,LCB,8500000.0,Dolphins,2016
Bobby McCain,,,,,,,,,,,,,,Q,Q,,23.0,DB,582072.0,Dolphins,2016
Koa Misi,,,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Dolphins,2016
Earl Mitchell,,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,29.0,rdt,3500000.0,Dolphins,2016
Matt Moore,,,,,,,,,,,,,Q,,,,,,,Dolphins,2016
DeVante Parker,Q,Q,Q,Q,,,,Q,,,,Q,Q,,,,23.0,WR,2471942.0,Dolphins,2016
Spencer Paysinger,,Q,Q,Q,,,Q,,,,Q,,Q,Q,,Q,,,,Dolphins,2016
Isaiah Pead,Q,,,,,,,,,,,,,,,,,,,Dolphins,2016
Jordan Phillips,,Q,,,,,,,,,,,,,,,24.0,RDT,991570.0,Dolphins,2016
Mike Pouncey,O,O,O,O,Q,,,,,IR,IR,IR,IR,IR,IR,IR,27.0,c,10025000.0,Dolphins,2016
Bacarri Rambo,,,,,,,,,,,,,,,,,26.0,fs,675000.0,Dolphins,2016
Anthony Steen,,,,D,Q,Q,,,Q,Q,,,Q,Q,,,26.0,C,525000.0,Dolphins,2016
Kenny Stills,,,,,,,,,Q,Q,Q,,,,,,24.0,WR,1671000.0,Dolphins,2016
Ndamukong Suh,,,,,,,,,,,Q,,,,,,,,,Dolphins,2016
Ryan Tannehill,,,,,,,,,,,,,,O,O,O,28.0,QB,11640000.0,Dolphins,2016
Laremy Tunsil,Q,,,,,Q,,Q,,,Q,Q,,,,,22.0,LG,2265027.0,Dolphins,2016
Kraig Urbik,,,,,,,,,,,,,Q,,,,31.0,c,1125000.0,Dolphins,2016
Zach Vigil,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,,Dolphins,2016
Mario Williams,,Q,,,,,,,,Q,Q,,D,Q,Q,Q,31.0,rde,6500000.0,Dolphins,2016
