Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Maurice Alexander,,,,,,,,,,Q,,,,O,,,,,,Seahawks,2018
Ricky Ali'ifua,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Doug Baldwin,,O,O,Q,,,,,,,Q,,Q,Q,,,30.0,WR,8250000.0,Seahawks,2018
Emmanuel Beal,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Kam Chancellor,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Frank Clark,,,,,Q,,,,,,,,,,,,25.0,RDE,943938.0,Seahawks,2018
Amara Darboh,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Austin Davis,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Ed Dickson,IR,IR,IR,IR,IR,IR,,,,,,,,,,,,,,Seahawks,2018
Will Dissly,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Tre Flowers,,D,,,,,,,,,,,,,,,23.0,RCB,480000.0,Seahawks,2018
D.J. Fluker,O,D,,,,,,,Q,,,,D,D,Q,Q,27.0,RG,800000.0,Seahawks,2018
Jermaine Grace,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Rasheem Green,,,,O,O,O,Q,,,,,,,,,,,,,Seahawks,2018
T.J. Green,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Khalid Hill,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Lano Hill,,D,,Q,,,,,,Q,,,,,,,,,,Seahawks,2018
Dontae Johnson,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Jamarco Jones,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Dion Jordan,,,,Q,,Q,,,,Q,,,,,,Q,,,,Seahawks,2018
Mychal Kendricks,,,Q,,,,,,,,,,,IR,IR,IR,,,,Seahawks,2018
Shalom Luani,,,,,,,,,,,,D,,,,,,,,Seahawks,2018
Tre Madden,,,,,,,,,,,,D,Q,,,,,,,Seahawks,2018
Byron Maxwell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Bradley McDougald,,,,,,,,Q,Q,,,,,Q,Q,Q,28.0,SS,1500000.0,Seahawks,2018
Malik McDowell,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
J.D. McKissic,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,,,Seahawks,2018
T.J. Mutcherson,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Tyler Ott,,,,,,,,,,,,,,,Q,,,,,Seahawks,2018
Rashaad Penny,,,,,,,,,,,,,Q,O,Q,Q,,,,Seahawks,2018
Ethan Pocic,,,O,D,Q,,,,,,,,,,,,,,,Seahawks,2018
C.J. Prosise,,,,D,,,,,,,,IR,IR,IR,IR,IR,,,,Seahawks,2018
Jarran Reed,,,,,,,,,,,,,,Q,Q,,26.0,LDT,894512.0,Seahawks,2018
Jordan Simmons,,,,,,,D,D,Q,,,,,,IR,IR,,,,Seahawks,2018
Shamar Stephen,,,,,,,,,Q,,,Q,,,,,27.0,RDT,800000.0,Seahawks,2018
J.R. Sweezy,,,,,,,,,,,,,,,,D,29.0,LG,800000.0,Seahawks,2018
Earl Thomas,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
Tedric Thompson,,,,,,,,,,,,,,,O,Q,23.0,FS,555000.0,Seahawks,2018
Neiko Thorpe,,,,,,,D,D,D,Q,,,,,,,,,,Seahawks,2018
Bobby Wagner,,O,,,,,,,,,,,,,,,,,,Seahawks,2018
Erik Walden,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Seahawks,2018
K.J. Wright,O,O,O,O,O,O,,Q,Q,D,O,O,O,O,,,29.0,RLB,7200000.0,Seahawks,2018
